,date,open,high,low,close,volume
0,2023-01-03,149.5399932861328,150.4499969482422,145.72999572753906,147.1199951171875,2762200
1,2023-01-04,148.55999755859375,151.9600067138672,148.55999755859375,150.5399932861328,2620400
2,2023-01-05,147.16000366210938,148.72000122070312,146.02000427246094,146.42999267578125,2505700
3,2023-01-06,147.74000549316406,150.42999267578125,145.47999572753906,150.1699981689453,3077400
4,2023-01-09,151.35000610351562,152.4499969482422,150.10000610351562,150.39999389648438,3219400
5,2023-01-10,150.50999450683594,152.17999267578125,149.27999877929688,152.0,2198400
6,2023-01-11,152.3000030517578,154.11000061035156,152.27000427246094,153.9199981689453,3113600
7,2023-01-12,154.75999450683594,155.75,152.39999389648438,154.9199981689453,3322400
8,2023-01-13,153.24000549316406,156.25,152.3000030517578,155.75999450683594,2391300
9,2023-01-17,155.5399932861328,156.10000610351562,153.3699951171875,153.75,3073400
10,2023-01-18,154.49000549316406,154.75999450683594,150.32000732421875,150.4199981689453,2762400
11,2023-01-19,146.61000061035156,148.0,144.1999969482422,146.85000610351562,3852300
12,2023-01-20,147.9600067138672,151.77999877929688,147.72000122070312,151.60000610351562,3954800
13,2023-01-23,152.0,155.05999755859375,151.5500030517578,154.0,3608700
14,2023-01-24,152.9199981689453,156.6699981689453,152.66000366210938,155.3300018310547,2348500
15,2023-01-25,153.49000549316406,157.05999755859375,153.3699951171875,156.77000427246094,2916500
16,2023-01-26,157.64999389648438,158.22999572753906,154.2899932861328,155.8800048828125,3640300
17,2023-01-27,166.8000030517578,175.5399932861328,165.5,172.30999755859375,13997300
18,2023-01-30,174.7899932861328,177.86000061035156,172.50999450683594,172.66000366210938,10240700
19,2023-01-31,172.91000366210938,175.30999755859375,171.89999389648438,174.92999267578125,5170900
20,2023-02-01,173.3800048828125,175.1199951171875,171.92999267578125,173.61000061035156,3725200
21,2023-02-02,174.16000366210938,175.22000122070312,171.0800018310547,173.1300048828125,6895500
22,2023-02-03,171.55999755859375,180.39999389648438,171.2100067138672,178.86000061035156,5305100
23,2023-02-06,176.74000549316406,177.75,175.69000244140625,176.47999572753906,3397800
24,2023-02-07,175.0500030517578,179.02999877929688,174.75,178.6999969482422,3526300
25,2023-02-08,179.75,180.10000610351562,177.8800048828125,179.0,2926500
26,2023-02-09,179.14999389648438,182.0800018310547,178.47999572753906,179.3699951171875,3557900
27,2023-02-10,178.57000732421875,179.72999572753906,176.49000549316406,179.25,2586200
28,2023-02-13,179.24000549316406,181.3800048828125,178.27999877929688,181.3300018310547,3102400
29,2023-02-14,180.30999755859375,182.14999389648438,178.7899932861328,181.02000427246094,2325900
30,2023-02-15,178.9199981689453,180.74000549316406,178.5,180.6699981689453,1501200
31,2023-02-16,179.47999572753906,179.8800048828125,177.67999267578125,177.94000244140625,1899100
32,2023-02-17,176.0500030517578,177.61000061035156,174.66000366210938,177.3000030517578,2355300
33,2023-02-21,175.1199951171875,176.5,173.32000732421875,173.47999572753906,2713300
34,2023-02-22,173.55999755859375,176.02000427246094,172.92999267578125,174.6999969482422,2468800
35,2023-02-23,175.24000549316406,176.60000610351562,172.86000061035156,175.13999938964844,2575300
36,2023-02-24,173.69000244140625,174.94000244140625,172.19000244140625,174.25,1667400
37,2023-02-27,175.52999877929688,175.69000244140625,173.0800018310547,173.3000030517578,1909000
38,2023-02-28,174.00999450683594,175.33999633789062,173.5800018310547,173.99000549316406,2301400
39,2023-03-01,173.50999450683594,177.1999969482422,173.00999450683594,175.91000366210938,2566500
40,2023-03-02,174.0399932861328,175.8300018310547,172.66000366210938,175.33999633789062,1795000
41,2023-03-03,176.00999450683594,179.38999938964844,175.22999572753906,179.08999633789062,2875600
42,2023-03-06,178.55999755859375,180.52000427246094,178.4600067138672,179.05999755859375,2730700
43,2023-03-07,178.6699981689453,178.89999389648438,175.0800018310547,175.32000732421875,2906400
44,2023-03-08,175.8300018310547,176.22000122070312,173.57000732421875,174.8300018310547,2101400
45,2023-03-09,179.60000610351562,180.27000427246094,171.9600067138672,172.1199951171875,4349400
46,2023-03-10,170.8300018310547,170.8300018310547,164.83999633789062,165.6999969482422,5104300
47,2023-03-13,161.49000549316406,161.99000549316406,157.4199981689453,157.6300048828125,6123200
48,2023-03-14,161.5,164.32000732421875,160.8800048828125,163.91000366210938,5284000
49,2023-03-15,157.91000366210938,159.9600067138672,155.92999267578125,159.80999755859375,6100800
50,2023-03-16,158.05999755859375,161.9199981689453,156.10000610351562,160.72999572753906,4737300
51,2023-03-17,158.22000122070312,158.64999389648438,154.89999389648438,156.52000427246094,7447200
52,2023-03-20,158.3699951171875,160.69000244140625,157.57000732421875,158.74000549316406,3054300
53,2023-03-21,162.94000244140625,164.57000732421875,161.6999969482422,164.55999755859375,3986800
54,2023-03-22,164.6300048828125,166.77000427246094,162.5,162.75,4367300
55,2023-03-23,162.6699981689453,166.24000549316406,160.82000732421875,162.75999450683594,3727500
56,2023-03-24,160.52000427246094,160.7100067138672,157.82000732421875,159.77999877929688,2588700
57,2023-03-27,163.9499969482422,164.47000122070312,161.8300018310547,163.1199951171875,3984300
58,2023-03-28,162.2100067138672,162.58999633789062,158.19000244140625,159.2100067138672,4883700
59,2023-03-29,161.6999969482422,164.19000244140625,161.0800018310547,163.58999633789062,3884800
60,2023-03-30,163.9600067138672,164.9600067138672,161.80999755859375,162.41000366210938,2644800
61,2023-03-31,163.6699981689453,165.0800018310547,161.75,164.9499969482422,3594300
62,2023-04-03,164.11000061035156,165.24000549316406,162.67999267578125,163.77999877929688,2704400
63,2023-04-04,165.00999450683594,165.19000244140625,160.8300018310547,162.55999755859375,2063500
64,2023-04-05,160.55999755859375,161.60000610351562,160.19000244140625,161.0800018310547,2346800
65,2023-04-06,160.6300048828125,160.7899932861328,158.22999572753906,158.8300018310547,3754500
66,2023-04-10,158.0399932861328,161.1699981689453,157.8000030517578,161.13999938964844,2372600
