,date,open,high,low,close,volume
0,2023-01-03,24.899999618530273,25.079999923706055,24.899999618530273,25.049999237060547,49217
1,2023-01-04,25.020000457763672,25.280000686645508,25.010000228881836,25.25,43222
2,2023-01-05,25.34000015258789,25.728500366210938,25.25,25.639999389648438,48639
3,2023-01-06,25.639999389648438,25.75,25.450000762939453,25.6200008392334,38960
4,2023-01-09,25.65999984741211,25.770000457763672,25.510000228881836,25.770000457763672,65044
5,2023-01-10,25.700000762939453,25.83139991760254,25.600000381469727,25.770000457763672,64581
6,2023-01-11,25.799999237060547,25.860000610351562,25.690099716186523,25.790000915527344,38157
7,2023-01-12,25.809999465942383,26.0,25.739999771118164,25.790000915527344,76406
8,2023-01-13,25.639999389648438,26.0,25.639999389648438,25.989999771118164,34213
9,2023-01-17,25.8799991607666,26.1299991607666,25.850000381469727,26.100000381469727,54407
10,2023-01-18,26.25,26.3799991607666,25.969999313354492,26.079999923706055,47494
11,2023-01-19,25.93000030517578,26.239999771118164,25.899999618530273,26.190000534057617,41439
12,2023-01-20,26.06999969482422,26.239999771118164,25.95479965209961,26.229999542236328,50915
13,2023-01-23,26.149999618530273,26.239999771118164,26.09000015258789,26.200000762939453,54330
14,2023-01-24,26.170000076293945,26.260000228881836,26.090099334716797,26.260000228881836,31329
15,2023-01-25,25.81999969482422,25.83289909362793,25.68000030517578,25.709999084472656,62693
16,2023-01-26,25.670000076293945,25.760000228881836,25.639999389648438,25.719999313354492,95114
17,2023-01-27,25.670000076293945,25.809999465942383,25.66189956665039,25.809999465942383,18717
18,2023-01-30,25.799999237060547,25.809999465942383,25.690000534057617,25.809999465942383,52727
19,2023-01-31,25.799999237060547,25.899999618530273,25.739999771118164,25.8799991607666,63255
20,2023-02-01,25.81999969482422,25.8799991607666,25.70009994506836,25.809999465942383,50903
21,2023-02-02,25.81999969482422,26.01759910583496,25.810100555419922,25.989999771118164,62029
22,2023-02-03,25.809999465942383,25.860000610351562,25.649999618530273,25.66029930114746,62066
23,2023-02-06,25.459999084472656,25.600000381469727,25.446500778198242,25.559999465942383,29536
