,date,open,high,low,close,volume
0,2023-01-03,27.049999237060547,27.06999969482422,26.3700008392334,26.729999542236328,31308000
1,2023-01-04,27.40999984741211,27.920000076293945,27.15999984741211,27.68000030517578,37665200
2,2023-01-05,27.440000534057617,27.780000686645508,27.3799991607666,27.559999465942383,33552600
3,2023-01-06,27.93000030517578,28.829999923706055,27.3799991607666,28.729999542236328,31788600
4,2023-01-09,28.84000015258789,29.8700008392334,28.84000015258789,29.309999465942383,37493200
5,2023-01-10,29.239999771118164,29.510000228881836,28.920000076293945,29.440000534057617,23008100
6,2023-01-11,29.68000030517578,29.8799991607666,29.0,29.850000381469727,30375400
7,2023-01-12,29.979999542236328,30.3799991607666,29.469999313354492,30.290000915527344,28963900
8,2023-01-13,29.969999313354492,30.170000076293945,29.809999465942383,30.110000610351562,31361900
9,2023-01-17,30.18000030517578,30.260000228881836,29.520000457763672,29.600000381469727,34759100
10,2023-01-18,29.799999237060547,29.81999969482422,28.6299991607666,28.809999465942383,44199600
11,2023-01-19,28.610000610351562,28.760000228881836,28.239999771118164,28.420000076293945,36886600
12,2023-01-20,28.420000076293945,29.229999542236328,28.25,29.219999313354492,35158500
13,2023-01-23,29.329999923706055,30.489999771118164,29.18000030517578,30.270000457763672,38795800
14,2023-01-24,29.940000534057617,30.190000534057617,29.729999542236328,29.920000076293945,24855100
15,2023-01-25,29.520000457763672,29.889999389648438,29.170000076293945,29.700000762939453,28268000
16,2023-01-26,30.059999465942383,30.110000610351562,29.329999923706055,30.09000015258789,56088100
17,2023-01-27,27.06999969482422,28.239999771118164,26.780000686645508,28.15999984741211,148548200
18,2023-01-30,27.719999313354492,28.510000228881836,27.670000076293945,27.950000762939453,55145800
19,2023-01-31,27.780000686645508,28.290000915527344,27.530000686645508,28.260000228881836,52621600
20,2023-02-01,27.889999389648438,29.43000030517578,27.68000030517578,29.06999969482422,63330600
21,2023-02-02,29.25,30.299999237060547,28.799999237060547,30.190000534057617,62230700
22,2023-02-03,29.6200008392334,31.170000076293945,29.530000686645508,30.31999969482422,57603100
23,2023-02-06,29.549999237060547,29.649999618530273,28.610000610351562,28.690000534057617,48726400
24,2023-02-07,28.649999618530273,29.270000457763672,28.43000030517578,29.049999237060547,50780800
25,2023-02-08,28.950000762939453,29.1200008392334,28.209999084472656,28.239999771118164,36479100
26,2023-02-09,28.68000030517578,28.81999969482422,27.56999969482422,27.729999542236328,43906400
27,2023-02-10,27.6299991607666,27.989999771118164,27.34000015258789,27.799999237060547,31232500
28,2023-02-13,27.8700008392334,28.549999237060547,27.719999313354492,28.549999237060547,32347500
29,2023-02-14,28.3799991607666,28.719999313354492,27.989999771118164,28.639999389648438,27928900
30,2023-02-15,28.360000610351562,28.8799991607666,28.15999984741211,28.850000381469727,23359400
31,2023-02-16,28.5,28.829999923706055,28.1299991607666,28.200000762939453,28972500
32,2023-02-17,28.0,28.06999969482422,27.3799991607666,27.610000610351562,32086200
33,2023-02-21,27.110000610351562,27.270000457763672,26.040000915527344,26.059999465942383,63668400
34,2023-02-22,25.90999984741211,26.899999618530273,25.299999237060547,25.469999313354492,89195300
35,2023-02-23,25.780000686645508,26.079999923706055,25.31999969482422,25.610000610351562,56473200
36,2023-02-24,25.219999313354492,25.350000381469727,24.920000076293945,25.139999389648438,44089900
37,2023-02-27,25.549999237060547,25.579999923706055,24.8799991607666,24.899999618530273,37657000
38,2023-02-28,24.940000534057617,25.1200008392334,24.729999542236328,24.93000030517578,50255300
39,2023-03-01,25.030000686645508,25.920000076293945,24.969999313354492,25.329999923706055,47823400
40,2023-03-02,25.209999084472656,26.299999237060547,25.1200008392334,26.200000762939453,48309300
41,2023-03-03,26.200000762939453,26.479999542236328,26.010000228881836,26.399999618530273,36744900
42,2023-03-06,26.469999313354492,26.540000915527344,25.93000030517578,25.989999771118164,37879800
43,2023-03-07,25.84000015258789,25.989999771118164,25.5,25.530000686645508,43164600
44,2023-03-08,25.559999465942383,26.010000228881836,25.450000762939453,25.979999542236328,36071900
45,2023-03-09,25.979999542236328,26.979999542236328,25.969999313354492,26.440000534057617,54886100
46,2023-03-10,26.549999237060547,27.520000457763672,26.31999969482422,27.219999313354492,65187000
47,2023-03-13,26.739999771118164,27.309999465942383,26.610000610351562,26.950000762939453,50977000
48,2023-03-14,27.350000381469727,28.100000381469727,27.25,28.010000228881836,47689800
49,2023-03-15,27.729999542236328,28.5,27.65999984741211,28.40999984741211,49322800
50,2023-03-16,28.389999389648438,30.270000457763672,28.389999389648438,30.18000030517578,75779500
51,2023-03-17,29.920000076293945,31.0,29.440000534057617,29.809999465942383,80628500
52,2023-03-20,29.799999237060547,29.899999618530273,28.6299991607666,29.15999984741211,38780100
53,2023-03-21,29.0,29.170000076293945,27.979999542236328,28.459999084472656,55650800
54,2023-03-22,28.479999542236328,29.1200008392334,28.100000381469727,28.1299991607666,37415500
55,2023-03-23,28.3799991607666,29.15999984741211,28.219999313354492,29.030000686645508,43785500
56,2023-03-24,29.040000915527344,29.809999465942383,28.93000030517578,29.360000610351562,55912100
57,2023-03-27,29.3700008392334,29.729999542236328,29.079999923706055,29.18000030517578,34758200
58,2023-03-28,29.079999923706055,29.329999923706055,28.6299991607666,29.290000915527344,37407900
59,2023-03-29,29.770000457763672,31.889999389648438,29.760000228881836,31.520000457763672,85556200
60,2023-03-30,31.850000381469727,32.58000183105469,31.809999465942383,32.09000015258789,70077600
61,2023-03-31,31.799999237060547,32.900001525878906,31.729999542236328,32.66999816894531,59765000
62,2023-04-03,32.939998626708984,33.560001373291016,32.540000915527344,32.88999938964844,57038300
63,2023-04-04,32.849998474121094,33.84000015258789,32.84000015258789,33.099998474121094,55714100
64,2023-04-05,32.79999923706055,32.9900016784668,32.34000015258789,32.83000183105469,39615700
65,2023-04-06,32.599998474121094,33.0,32.459999084472656,32.810001373291016,28551900
66,2023-04-10,32.599998474121094,32.7599983215332,32.20000076293945,32.52000045776367,30534400
67,2023-04-11,32.65999984741211,33.11000061035156,32.31999969482422,32.349998474121094,27059100
68,2023-04-12,32.77000045776367,32.88999938964844,31.959999084472656,32.02000045776367,37070800
69,2023-04-13,31.81999969482422,32.43000030517578,31.649999618530273,32.130001068115234,29722300
70,2023-04-14,32.0,32.2400016784668,31.690000534057617,31.889999389648438,24623600
71,2023-04-17,31.950000762939453,32.63999938964844,31.770000457763672,32.13999938964844,29601100
72,2023-04-18,32.43000030517578,32.459999084472656,31.780000686645508,31.829999923706055,26041400
73,2023-04-19,31.100000381469727,31.520000457763672,31.079999923706055,31.149999618530273,25746600
74,2023-04-20,30.760000228881836,31.25,30.709999084472656,30.860000610351562,30255100
75,2023-04-21,30.84000015258789,30.84000015258789,30.229999542236328,30.299999237060547,28655800
76,2023-04-24,30.1299991607666,30.3700008392334,29.610000610351562,29.65999984741211,38732500
77,2023-04-25,29.440000534057617,29.56999969482422,28.8700008392334,28.8799991607666,38289900
78,2023-04-26,29.200000762939453,29.809999465942383,28.84000015258789,29.049999237060547,41218800
79,2023-04-27,28.75,29.950000762939453,28.510000228881836,29.860000610351562,60186200
80,2023-04-28,31.979999542236328,32.56999969482422,30.809999465942383,31.059999465942383,80229700
81,2023-05-01,31.110000610351562,31.239999771118164,30.280000686645508,30.299999237060547,36918500
82,2023-05-02,30.299999237060547,30.579999923706055,29.75,29.770000457763672,33463400
83,2023-05-03,30.639999389648438,31.110000610351562,30.25,30.649999618530273,45554500
84,2023-05-04,30.440000534057617,31.719999313354492,30.3799991607666,31.239999771118164,46104000
85,2023-05-05,31.3799991607666,31.40999984741211,30.729999542236328,30.989999771118164,35010800
86,2023-05-08,30.700000762939453,30.84000015258789,30.389999389648438,30.770000457763672,30882800
87,2023-05-09,30.3799991607666,30.579999923706055,29.90999984741211,30.100000381469727,30706500
88,2023-05-10,30.290000915527344,30.399999618530273,29.489999771118164,29.969999313354492,40518200
